 t-Modal velocity.
 wavevector:          16 Branch:           1
 t_evo real  imag
   16.72500      7.056071238701635E-013 -9.431115052725315E-012
   16.74000      1.234539616561312E-011 -5.882726497884603E-012
   16.75500      1.720407193773615E-011  4.654880230388741E-012
   16.77000      4.945705708643295E-012  4.677255114578086E-012
   16.78500     -1.197371248992078E-011  6.042021602800689E-012
   16.80000     -2.257745003540561E-011 -2.387769724432718E-012
   16.81500     -1.124311601998651E-011 -7.739975464241823E-012
   16.83000      1.205689273446828E-011 -6.769374428526313E-012
   16.84500      2.118474085699786E-011 -3.644843817965302E-012
   16.86000      1.453440540252538E-011  5.404792895789431E-012
   16.87500     -4.456840905145592E-012  9.441177084920185E-012
   16.89000     -1.629474775415111E-011  2.388638173986111E-012
   16.90500     -1.288580879168223E-011 -4.945106682595469E-012
   16.92000     -3.024563515301331E-012 -6.414740983216381E-012
   16.93500      6.927407379641835E-012  7.595473648625167E-013
   16.95000      1.589560187018146E-011  3.898875333554954E-012
   16.96500      1.066528612505726E-011 -3.815569556246659E-014
   16.98000     -8.384311240015562E-012 -9.056864532340345E-013
   16.99500     -1.628539553852802E-011  2.996010715160988E-013
   17.01000     -1.104695736242928E-011 -3.470828271840059E-013
   17.02500      8.646440285436754E-012 -9.140416764688601E-013
   17.04000      1.788137380260604E-011  2.323138576527684E-012
   17.05500      8.531299222555986E-012  2.896180504064878E-012
   17.07000     -6.829776661848250E-012  2.900671981055916E-012
   17.08500     -1.521291833468998E-011 -8.880025647258014E-013
   17.10000     -8.780982558271125E-012 -5.889656837980266E-012
   17.11500      4.980364227067499E-012 -3.584286577705204E-013
   17.13000      1.646578566435740E-011  2.371871272235785E-012
   17.14500      1.080241996312436E-011  1.117102814770501E-012
   17.16000     -5.273585976096087E-012  3.909495987545083E-013
   17.17500     -1.021369876378152E-011  2.284516284200405E-012
   17.19000     -8.746557510471230E-012 -3.274513129624364E-012
   17.20500     -1.113011884950398E-012 -4.373054203970324E-012
   17.22000      1.108584731190598E-011 -3.725628363568227E-012
   17.23500      8.821642208447418E-012  5.848787991404631E-012
   17.25000     -9.528722338603858E-013  6.574958226527550E-012
   17.26500     -9.043318615849664E-012  3.166057858844761E-012
   17.28000     -5.121079303241941E-012 -1.324021439059497E-012
   17.29500     -5.031037432479785E-013 -2.713374391641716E-012
   17.31000      4.679661488399745E-012 -4.553406981379370E-012
   17.32500      8.220853846925627E-012 -4.005919357616178E-012
   17.34000      9.328755784785037E-013 -2.217776349583032E-012
   17.35500      2.543126190970082E-012  3.824035794187576E-013
   17.37000     -5.563136522140401E-012  3.081930168762347E-012
   17.38500     -1.126756175193383E-011  8.776862164006282E-012
   17.40000     -1.001561259565612E-011  2.427448216929488E-012
   17.41500      3.495378480997996E-012 -2.865541422556760E-012
   17.43000      1.245317225579933E-011 -3.450963935375916E-012
   17.44500      7.810881493709747E-012 -6.345987001370738E-012
   17.46000     -2.169381921194986E-012 -7.104536706798336E-013
   17.47500     -1.347774566879146E-011  6.350965959008379E-012
   17.49000     -8.290837646298309E-012  8.623447723573159E-012
   17.50500      5.093989437758411E-012 -1.302661995383881E-012
   17.52000      1.738674705421959E-011 -8.532431634959404E-012
   17.53500      1.611139807440355E-011 -8.787763376536578E-012
   17.55000     -4.410615447604061E-012  1.306751087853831E-012
   17.56500     -2.098482904861854E-011  9.201346913121606E-012
   17.58000     -2.120473240367052E-011  9.321916553971891E-012
   17.59500      1.919629893273394E-012 -2.164663105274752E-012
   17.61000      1.910123757043789E-011 -1.261809822214177E-011
   17.62500      1.981914700006835E-011 -6.232024551681609E-012
   17.64000      3.483015379207236E-012  5.672706975829822E-012
   17.65500     -9.755364550553615E-012  8.870317726769017E-012
   17.67000     -1.194837997339197E-011  1.022440703800753E-012
   17.68500     -1.201342976069965E-011 -8.248151355724689E-012
   17.70000     -5.627936369714057E-013 -9.404911061723086E-012
   17.71500      1.766640537045389E-011 -1.160620908521640E-012
   17.73000      1.433675577156518E-011  1.005763236962409E-011
   17.74500      9.245410198745472E-013  1.396575954695504E-011
   17.76000     -1.422673454515432E-011  6.813611888896269E-012
   17.77500     -1.379970778616259E-011 -1.141378871824313E-011
   17.79000     -6.716030266456866E-012 -1.014067910831461E-011
   17.80500      7.169352922208984E-012 -5.493371743986403E-012
   17.82000      1.458762599167334E-011  3.618745713068750E-012
   17.83500      1.106179633731151E-011  1.206668006054862E-011
   17.85000     -2.262199616267565E-012  6.936509646855099E-012
   17.86500     -1.735927250452350E-011 -4.360373676476255E-012
   17.88000     -1.326002097620912E-011 -1.146791901054264E-011
   17.89500      2.959720895436416E-012 -8.825078698398545E-012
   17.91000      1.280702882102470E-011  4.840928821414466E-013
   17.92500      7.845584769429222E-012  1.324993902887549E-011
   17.94000      3.011690324438144E-012  1.416536348055209E-011
   17.95500     -9.304858240802118E-012  4.080429260353031E-013
   17.97000     -1.124594793029412E-011 -1.051259474929786E-011
   17.98500     -4.548526267662584E-012 -1.643914202984426E-011
   18.00000      4.563639927728574E-012 -4.620493302827106E-012
   18.01500      1.156596738050181E-011  8.036775194643544E-012
   18.03000      7.018108445395092E-012  1.448556117791706E-011
   18.04500      3.833636949685144E-012  8.472430088401947E-012
   18.06000     -8.446862598581937E-012 -8.192195588654703E-012
   18.07500     -1.138463229033599E-011 -1.643063110213954E-011
   18.09000     -7.209815178395360E-013 -6.650152151788246E-012
   18.10500      4.081555267231597E-012  7.254057168387165E-012
   18.12000      1.313561342102624E-011  1.031923171348644E-011
   18.13500      5.114962391694872E-012  3.524854005445935E-012
   18.15000     -4.207543494956045E-012 -7.879565875459136E-013
   18.16500     -1.118980745071563E-011 -1.648106434240121E-012
   18.18000     -8.799302899909192E-012  9.611569058909987E-013
   18.19500      4.981415790354387E-012 -2.924604226729032E-012
   18.21000      1.505180184562160E-011 -2.209850888582645E-012
   18.22500      1.064581643974801E-011 -3.502395277180263E-012
   18.24000     -4.396030863272354E-012  1.926123313376098E-012
   18.25500     -1.231429348132698E-011  4.570150378339122E-012
   18.27000     -1.544141454574439E-011  6.163875401259723E-012
   18.28500     -1.560096501857839E-012  1.703665351460418E-012
   18.30000      1.289406242670808E-011 -7.218079140493464E-012
   18.31500      1.338299588121919E-011 -1.081253470188117E-011
   18.33000      3.880246945795965E-012 -1.133762563299747E-012
   18.34500     -5.514326848414243E-012  7.809570961278543E-012
   18.36000     -1.081225778875111E-011  8.185717903330820E-012
   18.37500     -1.014803161586570E-011  7.762172414624103E-013
   18.39000     -8.843896089973325E-013 -7.246111164860536E-012
   18.40500      9.599551767399275E-012 -1.042429588314112E-011
   18.42000      1.928301336433326E-011 -2.672024190856797E-012
   18.43500      5.636964027339077E-012  1.486736711594908E-011
   18.45000     -1.467914359465914E-011  1.215621120162178E-011
   18.46500     -1.910521127718547E-011  7.942330757582181E-013
   18.48000     -1.014650253369953E-011 -8.589714385879673E-012
   18.49500      8.078961269112988E-012 -1.177879386916312E-011
   18.51000      1.828304979557236E-011 -7.670686790311445E-012
   18.52500      1.324198049038981E-011  3.692675145419292E-012
   18.54000     -1.792686923365579E-013  1.086349178237185E-011
   18.55500     -1.358948066454008E-011  1.055567061141824E-011
   18.57000     -1.324651773251619E-011 -3.568956845807680E-012
   18.58500     -4.589120696620609E-012 -1.071776746695974E-011
   18.60000      1.010621336216872E-011 -1.370413934494620E-011
   18.61500      1.633836365226477E-011 -3.712808585615874E-012
   18.63000      1.222863032624354E-012  1.424532313299627E-011
   18.64500     -9.519492946864958E-012  1.457287558014305E-011
   18.66000     -6.999261309597740E-012 -1.169101040187027E-012
   18.67500     -8.112092804950128E-012 -8.854227389276096E-012
   18.69000      4.004259731615052E-012 -8.794303127440821E-012
   18.70500      1.090428790527512E-011 -2.907824942146079E-012
   18.72000      1.360179652345267E-011  7.163760226930512E-012
   18.73500      2.721983501041782E-012  5.899416111002160E-012
   18.75000     -8.689621777895363E-012  5.981294569883613E-012
   18.76500     -1.466429825059559E-011  1.547459324180345E-012
   18.78000     -1.042585342707726E-011 -6.294249051969786E-012
   18.79500      1.902743401817931E-012 -5.596037509570032E-012
   18.81000      1.380693866710206E-011  1.037771810979795E-012
   18.82500      1.702508556988079E-011  1.437096066211739E-012
   18.84000      1.463498106589964E-012  3.001493750142847E-012
   18.85500     -1.353787207033854E-011  2.064179850391383E-012
   18.87000     -1.393746190907787E-011 -3.019840239045891E-012
   18.88500     -2.876398013305722E-012 -1.550426982961431E-013
   18.90000      8.671574147899619E-012  2.269243747054661E-013
   18.91500      8.908617905626911E-012  2.529926549351749E-012
   18.93000      1.664748135751119E-012 -3.790645530516308E-012
   18.94500     -1.439908190352120E-012 -2.380554787161927E-012
   18.96000     -6.818131517049769E-012  3.490652395060953E-012
   18.97500     -3.050985584148244E-012  8.084015425495755E-013
   18.99000      4.995651265785393E-012 -2.405025529771297E-012
   19.00500      4.580765281731648E-012 -1.958595065856349E-012
   19.02000      5.504473819279780E-013 -1.571229770330952E-012
   19.03500     -4.992219516254995E-012  2.084449977723185E-012
   19.05000     -5.798126080515318E-012 -5.899355603275284E-013
   19.06500      2.699804852656825E-012 -3.791061974575851E-012
   19.08000      2.444211082258833E-012 -2.187765864504868E-012
   19.09500      8.789395516732976E-012  4.416248819911120E-012
   19.11000      4.457441686198196E-012 -1.764386266784578E-013
   19.12500     -7.451492197043355E-012  1.744073205427889E-012
   19.14000     -1.092313593410620E-011 -2.004138725665471E-012
   19.15500     -7.382790250597313E-012 -5.978199895539137E-012
   19.17000      4.132467886409363E-012 -3.081879430509444E-012
   19.18500      1.215143289628381E-011  4.434866136293655E-012
   19.20000      7.370482213894185E-012  1.106899052877596E-011
   19.21500      9.770624714312873E-013  8.174090946807555E-012
   19.23000     -1.081827831234035E-011 -1.857637947941342E-012
   19.24500     -1.475205738898692E-011 -7.746191537492999E-012
   19.26000     -4.177090387858193E-012 -5.231017773290943E-012
   19.27500      1.596064115634298E-011 -5.450354352249123E-013
   19.29000      1.554515450636567E-011  3.328097053209649E-012
   19.30500     -2.144361102109570E-013  6.658723446560567E-012
   19.32000     -1.255630637195960E-011  7.686960467871103E-012
   19.33500     -1.016458068688514E-011 -4.215847708536271E-012
   19.35000      8.228699815353293E-013 -9.229783286560712E-012
   19.36500      1.037422658613632E-011 -1.086705095065517E-011
   19.38000      8.794574962655265E-012 -2.038726034111009E-013
   19.39500      4.910767146039294E-012  6.223094749718791E-012
   19.41000      5.928820400267727E-014  7.297364687669429E-012
   19.42500     -1.011105848135218E-011  2.379814764647603E-012
   19.44000     -5.723146863928257E-012 -2.508847739519202E-012
   19.45500     -1.491272747745216E-012 -4.841506945875380E-012
   19.47000     -6.927430915047409E-013 -3.932948420667610E-012
   19.48500      7.853406278282382E-012 -2.198042081486651E-012
   19.50000      9.223598668214955E-012  3.870650866246635E-012
   19.51500      2.316705119720101E-012  5.289665436396856E-012
   19.53000     -7.540947890602330E-012  2.638278619604596E-012
   19.54500     -1.133749386478639E-011  1.317200824811423E-012
   19.56000     -4.679074054540082E-012 -1.409826755298123E-012
   19.57500      5.063037604897381E-012 -6.644821980930798E-012
   19.59000      1.062332894638858E-011 -4.185908072594603E-013
   19.60500      1.366772191293266E-011  7.846527530455586E-013
   19.62000     -4.397026715530432E-012  7.794524750057647E-012
   19.63500     -1.462804183873257E-011  5.843284230712787E-012
   19.65000     -1.618140301015947E-011 -1.606114510059642E-012
   19.66500     -3.859887541759938E-012 -6.891541091188867E-012
   19.68000      1.434385953628913E-011 -1.281705782718914E-011
   19.69500      2.052147616414096E-011 -4.172128091853996E-012
   19.71000      9.002504494696507E-012  1.068081143783578E-011
   19.72500     -1.227019819779295E-011  1.028584024728930E-011
   19.74000     -1.723888921737415E-011  2.909331089758413E-012
   19.75500     -1.334489090167915E-011 -5.501626381913869E-012
   19.77000      2.693604556074781E-012 -9.023640120252399E-012
   19.78500      1.312833762404447E-011 -9.985879300292803E-012
   19.80000      1.307475900793429E-011  5.040702335648354E-012
   19.81500      5.403862374325232E-014  1.370573130061162E-011
   19.83000     -1.255781908136819E-011  9.947745028806141E-012
   19.84500     -1.222156636472644E-011 -3.917835947706645E-012
   19.86000      1.725094419411835E-012 -1.527011092749779E-011
   19.87500      1.040118772207000E-011 -1.039941483426718E-011
   19.89000      1.116677395232553E-011  3.452737196225882E-012
   19.90500      3.260339287545962E-012  1.276049649268319E-011
   19.92000     -7.048568005750405E-012  7.848187427253341E-012
   19.93500     -1.031356725466187E-011  9.187104993024875E-013
   19.95000     -6.286155475700280E-012 -6.229340893877235E-012
   19.96500      4.667499838545072E-012 -8.035559292585493E-012
   19.98000      1.337259585230811E-011 -3.964395972907759E-012
   19.99500      3.913080222542397E-012  5.383670478230163E-013
   20.01000     -1.612157835690530E-015  9.643680808545574E-012
   20.02500     -8.174075005922658E-012  5.708869745286238E-012
   20.04000     -6.865652579908864E-012 -4.234013126166228E-012
   20.05500     -7.107664162438350E-013 -1.054535436571693E-011
   20.07000      5.207697327507453E-012 -4.178460145641160E-012
   20.08500      1.005491635079378E-011  7.081383817335769E-012
   20.10000      3.996714542826754E-012  1.600248752072786E-011
   20.11500     -5.754305083369615E-012  5.187804925779273E-012
   20.13000     -8.752743541946768E-012 -1.130354788805423E-011
   20.14500     -6.104877636877785E-012 -1.319360496119221E-011
   20.16000      5.662741018746884E-012 -4.620332804671378E-012
   20.17500      1.097611728261925E-011  8.678601913471345E-013
   20.19000      5.732419130512573E-012  7.645639191654223E-012
   20.20500     -4.318295675692936E-012  7.803477395072647E-012
   20.22000     -8.554436657063972E-012  1.717012558323366E-012
   20.23500     -1.105072944889448E-011 -1.831544700164807E-012
   20.25000     -9.263345770215811E-013 -3.423710196935755E-012
   20.26500      6.044576998987008E-012 -4.117093137718561E-012
   20.28000      1.088508441424176E-011 -8.548664529102256E-013
   20.29500      4.712865629926797E-012 -1.344057024414143E-012
   20.31000     -5.808152378819989E-012  2.180228141006138E-012
   20.32500     -9.317341809596111E-012  1.583450144673967E-012
   20.34000     -1.513755481999544E-012  2.960994063444979E-012
   20.35500      2.764524588883210E-012  2.965596282478146E-012
   20.37000      5.570866381908289E-012 -4.270935929727057E-012
   20.38500      5.598668680509982E-012 -5.412959018088111E-012
   20.40000      1.725369087012288E-012 -1.029066588158030E-012
   20.41500     -9.625980764734995E-012  8.469381558251628E-012
   20.43000     -7.348692974483582E-012  4.756557594445493E-012
   20.44500      4.720668964147412E-013  4.726391268819728E-014
   20.46000      6.315088851390109E-012 -4.563137452314528E-012
   20.47500      8.842951503314795E-012 -6.201037398331914E-012
   20.49000     -5.338781889626967E-013 -8.233138272300737E-012
   20.50500     -5.162905719430382E-012  3.975059115978287E-012
   20.52000     -7.091815215650125E-012  8.522402438400457E-012
   20.53500     -5.851512153399193E-012  3.696968005268616E-012
   20.55000      4.202517925989652E-012 -2.676962951329088E-012
   20.56500      8.837346318759062E-012 -3.864906341684689E-012
   20.58000      6.450797784925532E-013 -3.741925099378213E-012
   20.59500     -2.680659091109543E-012  2.817710859561177E-012
   20.61000     -2.869685582825802E-012  6.169255531958476E-012
   20.62500     -3.261109964686477E-013  7.110176874249938E-012
   20.64000      6.269663650236158E-013 -4.687381823325977E-012
   20.65500      2.496670323918823E-012 -7.289165708653609E-012
   20.67000      3.479349812119352E-012 -2.837737002099715E-012
   20.68500      2.554001349686179E-012  1.002542467987928E-012
   20.70000     -3.673906131082845E-012  2.587222765993518E-012
   20.71500     -6.005734248635525E-012  7.711727390581754E-012
   20.73000     -1.110888153175001E-012  1.179238984821570E-012
   20.74500      5.824462339378656E-012 -3.086395619532646E-012
   20.76000      6.988763867563883E-012 -5.673337190078037E-012
   20.77500      4.096191726191653E-012 -2.050119717813441E-012
   20.79000     -3.856092012363067E-012  4.145271993247444E-012
   20.80500     -1.013796163033405E-011  4.261911036493730E-012
   20.82000     -1.091394206526278E-011 -3.678558386525485E-012
   20.83500     -9.798418081454880E-013 -6.066318287438055E-012
   20.85000      9.996099436476185E-012  2.383954924114302E-014
   20.86500      1.769553254340209E-011  8.333191001453468E-012
   20.88000      3.672027879727520E-012  1.245709982419659E-012
   20.89500     -8.527317585959969E-012  8.081345181112556E-013
   20.91000     -1.002375272995575E-011 -4.376619939429125E-012
   20.92500     -5.488332421076887E-012 -4.002131594181195E-012
   20.94000     -4.315971573129367E-013 -4.643512820298918E-012
   20.95500      7.551024887336373E-012  4.467682256042115E-013
   20.97000      1.221104105383437E-011  5.382217105011483E-012
   20.98500      1.219018050549959E-012  1.185854107693036E-011
   21.00000     -6.781825042722295E-012 -4.982667253802560E-013
   21.01500     -8.376215366972950E-012 -9.925650275036918E-012
   21.03000     -2.784226626469865E-012 -5.201658373613163E-012
   21.04500      7.739327379431834E-012 -3.861889643212987E-012
   21.06000      8.907185177261868E-012 -1.764278399872353E-012
   21.07500      5.600333825994992E-012  6.479481899108185E-012
   21.09000     -5.104985466974985E-012  6.944442889321652E-012
   21.10500     -1.199087702506920E-011  8.224413749107324E-012
   21.12000     -1.752525389300308E-011 -3.809902872321324E-012
   21.13500     -2.481919382967296E-013 -1.111138794905211E-011
   21.15000      1.498309654480189E-011 -5.069180042987210E-012
   21.16500      1.772165437113257E-011  3.340488239447929E-012
   21.18000      2.239062774301101E-013  6.130789523965972E-012
   21.19500     -1.054251922330953E-011  6.286039131120702E-012
   21.21000     -1.366891739050001E-011 -2.193150136735615E-012
   21.22500     -3.683831011486567E-012 -6.775574171189945E-012
   21.24000      7.700175259905203E-012 -6.768443687874391E-012
   21.25500      1.299531673995064E-011  1.183670472479112E-012
   21.27000      1.051087353644795E-011  1.067013007231073E-011
   21.28500     -3.995970048776700E-012  7.421022289223445E-012
   21.30000     -1.572346030614713E-011  1.196397703017248E-012
   21.31500     -1.211140355075470E-011 -1.014253438025985E-011
   21.33000     -9.731184121468451E-013 -1.211107748285775E-011
   21.34500      1.314141597007792E-011 -5.702019868138250E-012
   21.36000      1.616442738080553E-011  8.978678700546087E-012
   21.37500      5.163442780784980E-012  1.101583618475760E-011
   21.39000     -6.420471963783508E-012  8.178227772708201E-012
   21.40500     -1.381629747198007E-011 -6.894754729159556E-013
   21.42000     -6.520736552357885E-012 -7.603878015846145E-012
   21.43500      3.560306730568789E-012 -7.881829600459521E-012
   21.45000      1.018217253376904E-011  7.283996518182638E-013
   21.46500      4.306557226197869E-012  7.932520670660643E-012
   21.48000     -2.080385964138523E-012  4.763765980504886E-012
   21.49500     -5.460227578328022E-012  4.701449366121235E-013
   21.51000     -3.981764609711138E-012 -6.865690068315272E-012
   21.52500      2.482870707585656E-012 -1.168346580905503E-011
   21.54000      5.056231791945742E-012 -2.182940857754661E-012
   21.55500      1.937413577136002E-012  1.074966850777393E-011
   21.57000     -1.342089399002401E-012  1.225706422565690E-011
   21.58500     -6.407871588810908E-012 -1.668886939636369E-012
   21.60000     -2.714837066412423E-012 -1.184140920212753E-011
   21.61500     -5.113245487001917E-013 -6.718957068107780E-012
   21.63000      1.897030893636824E-012  3.964677769902868E-012
   21.64500      3.429756060641326E-013  1.007123327098842E-011
   21.66000     -4.029531550091714E-013  3.771679216383977E-012
   21.67500      1.750262255629442E-013 -9.604735553868140E-012
   21.69000      1.344113139560380E-012 -8.772611960487047E-012
   21.70500     -4.043163233300643E-012 -3.963499529949951E-012
   21.72000      8.978726982094267E-013  5.100303223214238E-012
   21.73500      3.453392240052675E-012  9.100215023340944E-012
   21.75000      2.768841714866541E-012  5.810666713495747E-012
   21.76500      6.386619278563914E-012 -2.743318214768992E-012
   21.78000     -8.819575252986053E-013 -5.750610681115424E-012
   21.79500     -3.259992474690263E-012 -6.451766633621805E-012
   21.81000     -1.169560329394117E-012 -1.667719424146294E-012
   21.82500     -1.345426153106515E-013  6.458297707765010E-012
   21.84000      2.043710535652301E-012  1.747316156821714E-012
   21.85500      1.443320065783947E-012  3.600835005484758E-013
   21.87000     -1.000580349705316E-012  4.623624479702659E-012
   21.88500     -4.713828214182435E-012 -5.620436041583510E-013
   21.90000     -2.667194230892926E-012  5.750924240597628E-013
   21.91500      4.167885664397210E-012 -5.178943770914769E-012
   21.93000      8.243757355698914E-012 -5.308338930682414E-014
   21.94500      3.360661773313994E-012  6.594673221091688E-013
   21.96000     -4.951466941214794E-012  4.009659479654570E-012
   21.97500     -1.015045407171381E-011  2.362726317104877E-012
   21.99000     -7.323292566764225E-012 -3.705233264859174E-012
   22.00500     -1.317571165874296E-012 -6.846975276138905E-012
   22.02000      9.796286367258052E-012  1.154074572862097E-012
   22.03500      7.529926773501628E-012  6.205702303303208E-012
   22.05000      6.338089874072852E-012  2.691916373950814E-012
   22.06500     -5.885610083759958E-013 -3.249997270418347E-012
   22.08000     -1.433082777670132E-011 -5.013546453619249E-012
   22.09500     -6.459688209464580E-012  1.133319476663213E-013
   22.11000      2.508018187687921E-012 -1.231781137444980E-012
   22.12500      1.026480930326069E-011 -4.245081646125599E-013
   22.14000      8.498875161050703E-012  1.474507614919107E-013
   22.15500      6.790527034316246E-013  2.577764337878283E-012
   22.17000     -8.524381608773893E-012  1.346660730049687E-012
   22.18500     -1.153160281397540E-011  1.696935873887444E-012
   22.20000     -3.984195102089988E-012 -3.952893783397617E-012
   22.21500      7.905668481964796E-012 -6.646189073012076E-012
   22.23000      1.314981603880044E-011 -3.771834258694101E-012
   22.24500      4.609422978156283E-012  4.675974254416537E-012
   22.26000     -6.058704452087060E-012  9.171220189506140E-012
   22.27500     -1.230270001323559E-011  4.502112094555976E-012
   22.29000     -6.703160864036550E-012 -6.193582388322279E-012
   22.30500     -2.413760859195087E-012 -6.167326334628694E-012
   22.32000      9.963945160551808E-012 -1.164367039058919E-012
   22.33500      1.235768712381460E-011  7.384750476454860E-012
   22.35000      3.928552954329717E-012  5.728398697368531E-012
   22.36500     -7.787690459533560E-012  2.280699570341021E-012
   22.38000     -1.511819469317201E-011 -5.815580901378036E-012
   22.39500     -6.628333453097149E-012 -8.659561460395902E-012
   22.41000      6.997073779276276E-012  4.575208250300938E-013
   22.42500      1.336166805899681E-011  6.992341380944370E-012
   22.44000      1.036521312808149E-011  6.123963422744041E-012
   22.45500     -6.856378629096772E-013  7.073330775758755E-012
   22.47000     -1.336639617036234E-011 -4.738773171264123E-012
   22.48500     -1.250970794392043E-011 -9.293977375969676E-012
   22.50000     -1.475377538531527E-012 -1.372104033239307E-012
   22.51500      1.360927868479879E-011  3.856442287258562E-012
   22.53000      1.161772215291084E-011  3.897269780363775E-012
   22.54500      5.923951701456469E-012 -1.128702823138927E-012
   22.56000     -7.045344527809088E-012 -5.472322154244985E-012
   22.57500     -1.311159943247241E-011 -3.924001922901718E-012
   22.59000     -8.325298353083368E-012 -1.216144595934574E-012
   22.60500      3.985220358214042E-012  3.061419376384079E-013
   22.62000      1.243869489636347E-011  2.721993384739543E-012
   22.63500      1.019126296164125E-011  3.911589182039092E-012
   22.65000     -6.800673233845639E-012  1.849561198257385E-012
   22.66500     -1.272142302994255E-011 -2.197559976861608E-012
   22.68000     -8.995390897984009E-012 -7.320227009605335E-012
   22.69500      5.131468943846438E-012 -4.274447455835599E-012
   22.71000      1.375023759190089E-011  2.417890973128302E-012
   22.72500      1.162793621244168E-011  5.894140463753920E-012
   22.74000      1.693466964645549E-012  3.875911839932437E-012
   22.75500     -9.447014170132381E-012  2.263375246647420E-012
   22.77000     -1.468619131640621E-011 -1.547149420120853E-012
   22.78500     -8.545934342579997E-012 -3.759047730665446E-012
   22.80000      4.646411581146089E-012 -5.066242328644431E-012
   22.81500      1.332744340682288E-011  5.145822437710987E-012
   22.83000      9.905158665421569E-012  3.468497036979852E-012
   22.84500      5.191968469043589E-013 -2.009115951254706E-012
   22.86000     -1.171410643623113E-011  2.404774291732670E-012
   22.87500     -1.303945056255384E-011  4.853486703797077E-013
   22.89000     -3.464519458052866E-012 -4.654649823562932E-012
   22.90500      6.003176128651943E-012 -7.182434083708804E-012
   22.92000      1.096036494187141E-011  4.572189191517208E-012
   22.93500      6.425580188226756E-012  9.710303029053758E-012
   22.95000      5.353742174025683E-013  6.116571835885022E-012
   22.96500     -9.701810962152688E-012 -6.196065667342796E-012
   22.98000     -1.057068327085118E-011 -1.244389667020638E-011
   22.99500      1.274421904680715E-012 -5.123878816466990E-012
   23.01000      8.523930779647072E-012  3.665769064528405E-012
   23.02500      9.934435294682348E-012  7.935809227712082E-012
   23.04000      6.173036724736293E-012  5.158630387145303E-012
   23.05500     -5.388893394851022E-013 -9.186126234071517E-014
   23.07000     -9.875716072539141E-012 -3.652974368920319E-012
   23.08500     -1.022558226507892E-011 -7.213218798398638E-012
   23.10000     -3.068758715883865E-012 -2.700774088732676E-013
   23.11500      6.878901803352208E-012  7.370888274624587E-012
   23.13000      8.076006170567159E-012  3.361880294263719E-012
   23.14500      3.630742071555610E-012 -5.955003541729058E-012
   23.16000     -5.774022520215399E-012 -5.691942685721073E-012
   23.17500     -8.085134632193778E-012 -9.360329396554139E-016
   23.19000     -5.346714046698659E-012  6.662905557197389E-012
   23.20500      5.016603139229384E-012  2.244833410552132E-012
   23.22000      1.015946832376430E-011  3.300648108273089E-012
   23.23500      1.060458605796955E-011 -1.344358024972416E-012
   23.25000     -5.196032188410621E-012 -2.916459818316643E-012
   23.26500     -1.015435924123437E-011 -7.290761640247024E-012
   23.28000     -5.967254175323565E-012 -3.252386598086252E-012
   23.29500     -9.909368155662975E-013  6.413731302258415E-012
   23.31000      7.924581515969617E-012  3.630212645923519E-012
   23.32500      1.210666989581731E-011  1.475671478126215E-012
   23.34000      3.971475420032277E-012 -1.275020057243279E-012
   23.35500     -5.609893130487793E-012 -2.999206975360725E-012
   23.37000     -1.144948074033444E-011 -1.996904612189154E-013
   23.38500     -7.386234754148360E-012 -7.914318185420432E-013
   23.40000      6.757432420016366E-012 -2.887159451988155E-012
   23.41500      9.457261745338761E-012  4.140195776657554E-012
   23.43000      8.031853409392771E-013  5.978642291814872E-012
   23.44500     -5.836906560525851E-012  3.470784821233726E-012
   23.46000     -8.147917788834951E-012 -2.547172405696832E-012
   23.47500     -3.940693270340414E-012 -1.017271878545966E-011
   23.49000      4.869226700379005E-012 -6.501444404602084E-012
   23.50500      5.121795872664502E-012  7.101566663504432E-012
   23.52000      5.925260318289723E-012  5.524507618370834E-012
   23.53500     -1.127052737246041E-012  2.211381603629179E-012
   23.55000     -4.120978687284869E-012  1.324775029337852E-012
   23.56500     -7.876339855346178E-012 -4.936907764506385E-012
   23.58000      8.564346332139278E-013 -1.964893543416208E-012
   23.59500      1.188062514324592E-011 -4.957388587360456E-012
   23.61000      1.395995341186550E-011  2.642023857918108E-012
   23.62500     -1.823466639609007E-012  5.087491677653641E-012
   23.64000     -1.316967702188106E-011  3.585008577460521E-012
   23.65500     -1.346563773186655E-011 -5.905951204478827E-012
   23.67000     -2.686518083907495E-012 -9.580689164689630E-012
   23.68500      1.118769301088427E-011 -2.644987893100731E-012
   23.70000      1.275406506676247E-011  1.080656993229738E-011
   23.71500      3.802888558495023E-012  1.097039694232053E-011
   23.73000     -6.035643435884275E-012  3.426390212037673E-013
   23.74500     -1.244184812815859E-011 -1.091613073326862E-011
   23.76000     -3.352153809120880E-012 -7.238666432850598E-012
   23.77500      5.278368758987479E-012 -4.642313190384082E-012
   23.79000      7.092731092629110E-012  6.997074366059133E-012
   23.80500      3.424164719776796E-012  1.458795243945570E-011
   23.82000     -1.419421403449971E-012  8.545580389754701E-012
   23.83500     -7.935440218740300E-012 -6.920086623772239E-012
   23.85000     -7.522739173918657E-012 -1.396704032679664E-011
   23.86500     -3.109328247928651E-012 -5.632284023740431E-012
   23.88000      6.112772842150027E-012 -4.402970451998671E-013
   23.89500      1.279628877479354E-011  8.021655478958326E-012
   23.91000      3.451653959574926E-012  1.224812745809827E-011
   23.92500     -6.570614661262244E-012  6.139876106094385E-012
